zip_code,city,county,state,latitude,longitude
23229,henrico,henrico,va,37.593879,-77.5748
23229,richmond,henrico,va,37.593879,-77.5748
23230,richmond,richmond city,va,37.586649,-77.489859
23230,richmond,henrico,va,37.586649,-77.489859
23231,henrico,charles city,va,37.443572,-77.2995
23231,richmond,henrico,va,37.443572,-77.2995
23231,richmond,richmond city,va,37.443572,-77.2995
23231,richmond,charles city,va,37.443572,-77.2995
23231,henrico,henrico,va,37.443572,-77.2995
23231,henrico,richmond city,va,37.443572,-77.2995
23232,richmond,richmond city,va,37.544,-77.4507
23233,henrico,goochland,va,37.651178,-77.61969
23233,henrico,henrico,va,37.651178,-77.61969
23233,richmond,goochland,va,37.651178,-77.61969
23233,ridge,henrico,va,37.651178,-77.61969
23233,ridge,goochland,va,37.651178,-77.61969
23233,richmond,henrico,va,37.651178,-77.61969
23234,north chesterfield,chesterfield,va,37.458422,-77.469799
23234,ampthill,chesterfield,va,37.458422,-77.469799
23234,n chesterfld,richmond city,va,37.458422,-77.469799
23234,n chesterfld,chesterfield,va,37.458422,-77.469799
23234,north chesterfield,richmond city,va,37.458422,-77.469799
23234,ampthill,richmond city,va,37.458422,-77.469799
23234,richmond,chesterfield,va,37.458422,-77.469799
23234,richmond,richmond city,va,37.458422,-77.469799
23235,north chesterfield,chesterfield,va,37.502614,-77.569416
23235,bon air,richmond,va,37.502614,-77.569416
23235,bon air,chesterfield,va,37.502614,-77.569416
23235,n chesterfld,richmond,va,37.502614,-77.569416
23235,north chesterfield,richmond city,va,37.502614,-77.569416
23235,north chesterfield,richmond,va,37.502614,-77.569416
23235,bon air,richmond city,va,37.502614,-77.569416
23235,richmond,richmond,va,37.502614,-77.569416
23235,richmond,chesterfield,va,37.502614,-77.569416
23235,n chesterfld,chesterfield,va,37.502614,-77.569416
23235,richmond,richmond city,va,37.502614,-77.569416
23235,n chesterfld,richmond city,va,37.502614,-77.569416
23236,n chesterfld,chesterfield,va,37.467781,-77.58848
23236,north chesterfield,chesterfield,va,37.467781,-77.58848
23236,richmond,chesterfield,va,37.467781,-77.58848
23237,n chesterfld,chesterfield,va,37.399706,-77.475197
23237,north chesterfield,chesterfield,va,37.399706,-77.475197
23237,richmond,chesterfield,va,37.399706,-77.475197
23238,henrico,goochland,va,37.607168,-77.636598
23238,richmond,goochland,va,37.607168,-77.636598
23238,henrico,henrico,va,37.607168,-77.636598
23238,richmond,henrico,va,37.607168,-77.636598
23241,richmond,richmond city,va,37.5537,-77.4609
23242,richmond,henrico,va,37.5603,-77.4602
23242,henrico,henrico,va,37.5603,-77.4602
23249,richmond,richmond city,va,37.5537,-77.4609
23250,richmond,henrico,va,37.50545,-77.319929
23250,henrico,henrico,va,37.50545,-77.319929
23250,rich int ap,henrico,va,37.50545,-77.319929
23250,richmond int airport,henrico,va,37.50545,-77.319929
23255,henrico,henrico,va,37.5483,-77.3953
23255,richmond,henrico,va,37.5483,-77.3953
23260,richmond,richmond city,va,37.5537,-77.4609
23261,richmond,richmond city,va,37.5537,-77.4609
23269,richmond,richmond city,va,37.5537,-77.4609
23273,richmond,richmond city,va,37.5537,-77.4609
23273,henrico,richmond city,va,37.5537,-77.4609
23273,henrico,henrico,va,37.5537,-77.4609
23273,richmond,henrico,va,37.5537,-77.4609
23274,richmond,richmond city,va,37.5537,-77.4609
23276,richmond,richmond city,va,37.5537,-77.4609
23278,richmond,richmond city,va,37.5537,-77.4609
23279,richmond,richmond city,va,37.5537,-77.4609
23282,richmond,richmond city,va,37.5537,-77.4609
23284,richmond,richmond city,va,37.5537,-77.4609
23285,richmond,richmond city,va,37.5537,-77.4609
23286,richmond,richmond city,va,37.5537,-77.4609
23288,henrico,henrico,va,37.5944,-77.5568
23288,richmond,henrico,va,37.5944,-77.5568
23289,richmond,richmond city,va,37.5436,-77.4487
23290,richmond,richmond city,va,37.5537,-77.4609
23291,richmond,richmond city,va,37.5537,-77.4609
23292,richmond,richmond city,va,37.5537,-77.4609
23293,richmond,richmond city,va,37.5537,-77.4609
23294,henrico,henrico,va,37.628006,-77.543697
23294,richmond,henrico,va,37.628006,-77.543697
23295,richmond,richmond city,va,37.5537,-77.4609
23297,richmond,chesterfield,va,37.4528,-77.4743
23298,richmond,richmond city,va,37.542787,-77.429651
23301,accomac,accomack,va,37.67035,-75.657008
23302,assawoman,accomack,va,37.856054,-75.528235
23303,atlantic,accomack,va,37.902488,-75.5175
23304,battery park,isle of wight,va,36.991803,-76.569649
23306,belle haven,accomack,va,37.584548,-75.870862
23307,birdsnest,northampton,va,37.417632,-75.794253
23308,bloxom,accomack,va,37.814201,-75.598757
23310,cape charles,northampton,va,37.215856,-75.902652
23313,capeville,northampton,va,37.2047,-75.9584
23314,carrollton,isle of wight,va,36.965132,-76.518011
23315,walters,isle of wight,va,36.731612,-76.838924
23315,carrsville,isle of wight,va,36.731612,-76.838924
23316,cheriton,northampton,va,37.283541,-75.967327
23320,chesapeake,chesapeake city,va,36.764063,-76.199408
23321,chesapeake,chesapeake city,va,36.806946,-76.414346
23321,chesapeake,portsmouth city,va,36.806946,-76.414346
23322,chesapeake,chesapeake city,va,36.643075,-76.278472
23323,chesapeake,chesapeake city,va,36.702894,-76.37291
23324,chesapeake,chesapeake city,va,36.80152,-76.276521
23324,south norfolk,chesapeake city,va,36.80152,-76.276521
23325,chesapeake,chesapeake city,va,36.813695,-76.238736
23326,chesapeake,chesapeake city,va,36.8187,-76.2753
23327,chesapeake,chesapeake city,va,36.8187,-76.2753
23328,chesapeake,chesapeake city,va,36.8187,-76.2753
23336,chincoteague,accomack,va,37.942039,-75.326264
23336,chincoteague island,accomack,va,37.942039,-75.326264
23337,chincoteague,accomack,va,37.868382,-75.453698
23337,wallops is,accomack,va,37.868382,-75.453698
23337,chincoteague island,accomack,va,37.868382,-75.453698
23337,wallops island,accomack,va,37.868382,-75.453698
23341,craddockville,accomack,va,37.585,-75.8686
23345,davis wharf,accomack,va,37.5564,-75.8751
23347,eastville,northampton,va,37.350994,-75.939361
23350,exmore,northampton,va,37.512861,-75.876586
23354,franktown,northampton,va,37.474832,-75.898066
23356,greenbackvile,accomack,va,38.00016,-75.410018
23356,greenbackville,accomack,va,38.00016,-75.410018
23357,greenbush,accomack,va,37.762843,-75.680758
23358,hacks neck,accomack,va,37.645422,-75.863487
23358,hacksneck,accomack,va,37.645422,-75.863487
23359,hallwood,accomack,va,37.87965,-75.589496
23389,harborton,accomack,va,37.650101,-75.828705
23395,horntown,accomack,va,37.974335,-75.471174
23396,oak hall,accomack,va,37.934,-75.5755
23397,isle of wight,isle of wight,va,36.9126,-76.7167
23398,jamesville,northampton,va,37.5176,-75.9329
23399,jenkins brg,accomack,va,37.9147,-75.633
23399,jenkins bridge,accomack,va,37.9147,-75.633
23401,keller,accomack,va,37.627059,-75.779051
23404,locustville,accomack,va,37.636339,-75.674492
23405,machipongo,northampton,va,37.424192,-75.913558
23407,mappsville,accomack,va,37.839607,-75.538899
23408,marionville,northampton,va,37.4464,-75.8452
23409,mears,accomack,va,37.876792,-75.645569
23410,melfa,accomack,va,37.621788,-75.758337
23412,modest town,accomack,va,37.8159,-75.5687
23413,nassawadox,northampton,va,37.445921,-75.781337
23413,weirwood,northampton,va,37.445921,-75.781337
23414,nelsonia,accomack,va,37.8258,-75.5885
23415,new church,accomack,va,37.956751,-75.530908
23416,oak hall,accomack,va,37.949706,-75.59115
23417,onancock,accomack,va,37.734116,-75.777336
23418,onley,accomack,va,37.669713,-75.687447
23419,oyster,northampton,va,37.2875,-75.9257
23420,painter,accomack,va,37.570836,-75.74331
23421,lee mont,accomack,va,37.785877,-75.627646
23421,parksley,accomack,va,37.785877,-75.627646
23422,pungoteague,accomack,va,37.6328,-75.8161
23423,quinby,accomack,va,37.52365,-75.703098
23424,rescue,isle of wight,va,36.9963,-76.5627
23426,sanford,accomack,va,37.921344,-75.687439
23427,saxis,accomack,va,37.915792,-75.71741
23429,seaview,northampton,va,37.2628,-75.9483
23430,smithfield,isle of wight,va,37.01214,-76.664417
23431,smithfield,isle of wight,va,36.9796,-76.6215
23432,suffolk,suffolk city,va,36.876868,-76.558878
23433,suffolk,suffolk city,va,36.914062,-76.47152
23434,suffolk,suffolk city,va,36.704066,-76.617011
23435,suffolk,suffolk city,va,36.84702,-76.478912
23436,suffolk,suffolk city,va,36.89514,-76.517356
23437,suffolk,suffolk city,va,36.640325,-76.801337
23438,suffolk,suffolk city,va,36.59305,-76.724567
23439,suffolk,suffolk city,va,36.7283,-76.5838
23440,tangier,accomack,va,37.878206,-76.009142
23441,tasley,accomack,va,37.712633,-75.699168
23442,temperanceville,accomack,va,37.889853,-75.561814
23442,temperancevle,accomack,va,37.889853,-75.561814
23443,townsend,northampton,va,37.1856,-75.9601
23450,vab,virginia beach city,va,36.8598,-75.9812
23450,virginia beach,virginia beach city,va,36.8598,-75.9812
23450,va beach,virginia beach city,va,36.8598,-75.9812
23450,virginia bch,virginia beach city,va,36.8598,-75.9812
23450,va bch,virginia beach city,va,36.8598,-75.9812
23451,virginia beach,virginia beach city,va,36.857214,-76.02818
23451,virginia bch,virginia beach city,va,36.857214,-76.02818
23451,va beach,virginia beach city,va,36.857214,-76.02818
23451,va bch,virginia beach city,va,36.857214,-76.02818
23451,vab,virginia beach city,va,36.857214,-76.02818
23452,va beach,virginia beach city,va,36.849396,-76.095534
23452,va bch,virginia beach city,va,36.849396,-76.095534
23452,vab,virginia beach city,va,36.849396,-76.095534
23452,virginia bch,virginia beach city,va,36.849396,-76.095534
23452,virginia beach,virginia beach city,va,36.849396,-76.095534
23453,virginia bch,virginia beach city,va,36.782218,-76.077854
23453,virginia beach,virginia beach city,va,36.782218,-76.077854
23454,virginia bch,virginia beach city,va,36.826122,-76.026148
23454,virginia beach,virginia beach city,va,36.826122,-76.026148
23455,virginia bch,virginia beach city,va,36.919017,-76.143352
23455,virginia bch,norfolk city,va,36.919017,-76.143352
23455,virginia beach,virginia beach city,va,36.919017,-76.143352
23455,virginia beach,norfolk city,va,36.919017,-76.143352
23456,virginia beach,virginia beach city,va,36.67483,-76.011469
23456,virginia bch,virginia beach city,va,36.67483,-76.011469
23456,va bch,virginia beach city,va,36.67483,-76.011469
23456,princess anne,virginia beach city,va,36.67483,-76.011469
23456,va beach,virginia beach city,va,36.67483,-76.011469
23457,virginia beach,virginia beach city,va,36.622813,-76.021397
23457,vab,virginia beach city,va,36.622813,-76.021397
23457,va beach,virginia beach city,va,36.622813,-76.021397
23457,va bch,virginia beach city,va,36.622813,-76.021397
23457,virginia bch,virginia beach city,va,36.622813,-76.021397
23458,virginia beach,virginia beach city,va,36.8525,-75.9786
23458,virginia bch,virginia beach city,va,36.8525,-75.9786
23459,virginia bch,virginia beach city,va,36.920331,-76.01877
23459,virginia beach,norfolk city,va,36.920331,-76.01877
23459,fort story,norfolk city,va,36.920331,-76.01877
23459,fort story,virginia beach city,va,36.920331,-76.01877
23459,virginia beach,virginia beach city,va,36.920331,-76.01877
23459,virginia bch,norfolk city,va,36.920331,-76.01877
23460,virginia bch,virginia beach city,va,36.81268,-76.03407
23460,virginia beach,virginia beach city,va,36.81268,-76.03407
23461,virginia beach,virginia beach city,va,36.785631,-75.960723
23461,virginia bch,virginia beach city,va,36.785631,-75.960723
23462,va beach,virginia beach city,va,36.835688,-76.14661
23462,virginia beach,virginia beach city,va,36.835688,-76.14661
23462,vab,virginia beach city,va,36.835688,-76.14661
23462,virginia bch,virginia beach city,va,36.835688,-76.14661
23462,va bch,virginia beach city,va,36.835688,-76.14661
23463,virginia bch,virginia beach city,va,36.798551,-76.192694
23463,virginia beach,virginia beach city,va,36.798551,-76.192694
23464,va beach,virginia beach city,va,36.798671,-76.178112
23464,virginia beach,virginia beach city,va,36.798671,-76.178112
23464,va bch,chesapeake city,va,36.798671,-76.178112
23464,virginia bch,virginia beach city,va,36.798671,-76.178112
23464,virginia bch,chesapeake city,va,36.798671,-76.178112
23464,virginia beach,chesapeake city,va,36.798671,-76.178112
23464,va beach,chesapeake city,va,36.798671,-76.178112
23464,vab,chesapeake city,va,36.798671,-76.178112
23464,va bch,virginia beach city,va,36.798671,-76.178112
23464,vab,virginia beach city,va,36.798671,-76.178112
23465,virginia bch,virginia beach city,va,36.8526,-75.9783
23465,virginia beach,virginia beach city,va,36.8526,-75.9783
23466,virginia bch,virginia beach city,va,36.8526,-75.9783
23466,virginia beach,virginia beach city,va,36.8526,-75.9783
23467,virginia beach,virginia beach city,va,36.8526,-75.9783
23467,virginia bch,virginia beach city,va,36.8526,-75.9783
23471,virginia bch,virginia beach city,va,36.8598,-75.9812
23471,virginia beach,virginia beach city,va,36.8598,-75.9812
23479,virginia bch,virginia beach city,va,36.8526,-75.9783
23479,virginia beach,virginia beach city,va,36.8526,-75.9783
23480,wachapreague,accomack,va,37.604325,-75.673878
23482,wardtown,northampton,va,37.5375,-75.8714
23483,wattsville,accomack,va,37.9362,-75.5006
23486,willis wharf,northampton,va,37.5178,-75.8103
23487,windsor,isle of wight,va,36.862753,-76.714326
23488,withams,accomack,va,37.950177,-75.606014
23501,norfolk,norfolk city,va,36.8511,-76.2784
23502,norfolk,norfolk city,va,36.856749,-76.212514
23503,norfolk,norfolk city,va,36.948056,-76.256983
23504,norfolk,norfolk city,va,36.862764,-76.261355
23505,norfolk,norfolk city,va,36.91072,-76.29874
23506,norfolk,norfolk city,va,36.8468,-76.2859
23507,norfolk,norfolk city,va,36.865551,-76.302195
23508,norfolk,norfolk city,va,36.882451,-76.308338
23509,norfolk,norfolk city,va,36.882082,-76.263058
23510,norfolk,norfolk city,va,36.8522,-76.294156
23511,norfolk,norfolk city,va,36.940419,-76.30013
23511,naval base,norfolk city,va,36.940419,-76.30013
23511,fleet,norfolk city,va,36.940419,-76.30013
23513,norfolk,norfolk city,va,36.889734,-76.235176
23514,norfolk,norfolk city,va,36.8409,-76.2848
23515,norfolk,norfolk city,va,36.8468,-76.2859
23517,norfolk,norfolk city,va,36.869373,-76.293816
23518,norfolk,norfolk city,va,36.909298,-76.215043
23519,norfolk,norfolk city,va,36.8503,-76.2873
23523,norfolk,norfolk city,va,36.832048,-76.269869
23529,norfolk,norfolk city,va,36.888004,-76.305408
23541,norfolk,norfolk city,va,36.8468,-76.2859
23551,norfolk,norfolk city,va,36.8468,-76.2859
23601,newport news,newport news city,va,37.04677,-76.485306
23602,newport news,newport news city,va,37.114094,-76.514428
23603,newport news,york,va,37.19214,-76.567594
23603,newport news,newport news city,va,37.19214,-76.567594
23604,newport news,newport news city,va,37.120502,-76.594969
23604,fort eustis,newport news city,va,37.120502,-76.594969
23605,newport news,newport news city,va,37.021345,-76.438377
23605,hampton,newport news city,va,37.021345,-76.438377
23605,newport news,hampton city,va,37.021345,-76.438377
23605,hampton,hampton city,va,37.021345,-76.438377
23606,newport news,newport news city,va,37.065054,-76.528166
23607,newport news,newport news city,va,36.975898,-76.439879
23608,newport news,newport news city,va,37.154698,-76.545796
23609,newport news,newport news city,va,36.9786,-76.4284
23612,newport news,newport news city,va,36.9786,-76.4284
23628,newport news,newport news city,va,36.9786,-76.4284
23630,hampton,hampton city,va,36.9786,-76.4284
23651,fort monroe,hampton city,va,37.008378,-76.304759
23651,hampton,hampton city,va,37.008378,-76.304759
23661,hampton,hampton city,va,37.007832,-76.386636
23662,hampton,poquoson city,va,37.135436,-76.353588
23662,poquoson,poquoson city,va,37.135436,-76.353588
23663,hampton,hampton city,va,37.033959,-76.3196
23664,hampton,hampton city,va,37.068666,-76.289951
23665,hampton,hampton city,va,37.088047,-76.386472
23665,langley afb,hampton city,va,37.088047,-76.386472
23665,hampton,york,va,37.088047,-76.386472
23665,langley afb,york,va,37.088047,-76.386472
23666,hampton,hampton city,va,37.062782,-76.40522
23667,hampton,hampton city,va,37.019,-76.3561
23668,hampton,hampton city,va,37.020366,-76.332127
23669,hampton,hampton city,va,37.050603,-76.349191
23670,hampton,hampton city,va,37.0308,-76.3476
23681,hampton,hampton city,va,37.0301,-76.3403
23690,yorktown,york,va,37.237163,-76.55165
23690,yorktown,newport news city,va,37.237163,-76.55165
23691,nav wpns sta,york,va,37.24371,-76.579466
23691,naval weapons station,york,va,37.24371,-76.579466
23691,yorktown,york,va,37.24371,-76.579466
23692,yorktown,york,va,37.178494,-76.470709
23692,grafton,york,va,37.178494,-76.470709
23693,tabb,york,va,37.121112,-76.447328
23693,yorktown,newport news city,va,37.121112,-76.447328
23693,tabb,newport news city,va,37.121112,-76.447328
23693,yorktown,york,va,37.121112,-76.447328
23694,lackey,york,va,37.2327,-76.5474
23696,seaford,york,va,37.191757,-76.426592
23701,portsmouth,portsmouth city,va,36.812324,-76.36945
23701,portsmouth,chesapeake city,va,36.812324,-76.36945
23702,portsmouth,portsmouth city,va,36.804031,-76.323415
23703,portsmouth,portsmouth city,va,36.881148,-76.37447
23704,portsmouth,portsmouth city,va,36.82201,-76.317128
23705,portsmouth,portsmouth city,va,36.8361,-76.2987
23707,portsmouth,portsmouth city,va,36.841234,-76.336338
23708,portsmouth,portsmouth city,va,36.848233,-76.30621
23709,portsmouth,portsmouth city,va,36.820078,-76.300926
23801,petersburg,petersburg city,va,37.235265,-77.337332
23801,petersburg,prince george,va,37.235265,-77.337332
23801,fort lee,petersburg city,va,37.235265,-77.337332
23801,fort lee,prince george,va,37.235265,-77.337332
23803,north dinwiddie,petersburg city,va,37.205962,-77.46609
23803,n dinwiddie,dinwiddie,va,37.205962,-77.46609
23803,north dinwiddie,chesterfield,va,37.205962,-77.46609
23803,north dinwiddie,dinwiddie,va,37.205962,-77.46609
23803,n dinwiddie,chesterfield,va,37.205962,-77.46609
23803,south chesterfield,petersburg city,va,37.205962,-77.46609
23803,s chesterfld,dinwiddie,va,37.205962,-77.46609
23803,petersburg,dinwiddie,va,37.205962,-77.46609
23803,petersburg,chesterfield,va,37.205962,-77.46609
23803,south chesterfield,chesterfield,va,37.205962,-77.46609
23803,petersburg,petersburg city,va,37.205962,-77.46609
23803,n dinwiddie,petersburg city,va,37.205962,-77.46609
23803,s chesterfld,petersburg city,va,37.205962,-77.46609
23803,s chesterfld,chesterfield,va,37.205962,-77.46609
23803,south chesterfield,dinwiddie,va,37.205962,-77.46609
23804,petersburg,petersburg city,va,37.2303,-77.4052
23805,north dinwiddie,prince george,va,37.117515,-77.405858
23805,n dinwiddie,petersburg city,va,37.117515,-77.405858
23805,south prince george,dinwiddie,va,37.117515,-77.405858
23805,north dinwiddie,dinwiddie,va,37.117515,-77.405858
23805,north dinwiddie,petersburg city,va,37.117515,-77.405858
23805,n dinwiddie,dinwiddie,va,37.117515,-77.405858
23805,south prince george,petersburg city,va,37.117515,-77.405858
23805,s prince geo,prince george,va,37.117515,-77.405858
23805,petersburg,dinwiddie,va,37.117515,-77.405858
23805,n dinwiddie,prince george,va,37.117515,-77.405858
23805,petersburg,prince george,va,37.117515,-77.405858
23805,s prince geo,dinwiddie,va,37.117515,-77.405858
23805,petersburg,petersburg city,va,37.117515,-77.405858
23805,south prince george,prince george,va,37.117515,-77.405858
23805,s prince geo,petersburg city,va,37.117515,-77.405858
23806,virginia state university,petersburg city,va,37.238228,-77.419735
23806,petersburg,petersburg city,va,37.238228,-77.419735
23806,va state univ,petersburg city,va,37.238228,-77.419735
23821,alberta,brunswick,va,36.883408,-77.925096
23822,ammon,dinwiddie,va,37.1609,-77.5883
23824,blackstone,brunswick,va,37.084758,-77.954306
23824,blackstone,nottoway,va,37.084758,-77.954306
23827,boykins,southampton,va,36.611606,-77.203756
23828,branchville,southampton,va,36.594426,-77.287184
23829,capron,southampton,va,36.733166,-77.231672
23830,carson,prince george,va,37.019662,-77.383392
23830,carson,dinwiddie,va,37.019662,-77.383392
23830,carson,sussex,va,37.019662,-77.383392
23831,chester,chesterfield,va,37.335931,-77.457246
23832,chesterfield,chesterfield,va,37.408834,-77.608472
23833,church road,amelia,va,37.210032,-77.666686
23833,church road,dinwiddie,va,37.210032,-77.666686
23834,colonial heights,colonial heights city,va,37.287969,-77.389106
23834,south chesterfield,colonial heights city,va,37.287969,-77.389106
23834,colonial hgts,colonial heights city,va,37.287969,-77.389106
23834,s chesterfld,chesterfield,va,37.287969,-77.389106
23834,colonial hgts,chesterfield,va,37.287969,-77.389106
23834,s chesterfld,colonial heights city,va,37.287969,-77.389106
23834,colonial heights,chesterfield,va,37.287969,-77.389106
23834,south chesterfield,chesterfield,va,37.287969,-77.389106
23836,chester,chesterfield,va,37.357266,-77.32524
23837,courtland,sussex,va,36.759084,-77.091162
23837,courtland,southampton,va,36.759084,-77.091162
23838,chesterfield,chesterfield,va,37.322187,-77.637816
23839,dendron,surry,va,37.081356,-76.917324
23840,dewitt,dinwiddie,va,37.046471,-77.658062
23841,dinwiddie,dinwiddie,va,37.044274,-77.552702
23842,disputanta,prince george,va,37.153998,-77.209573
23842,disputanta,sussex,va,37.153998,-77.209573
23842,disputanta,surry,va,37.153998,-77.209573
23843,dolphin,brunswick,va,36.849752,-77.8058
23844,drewryville,southampton,va,36.676486,-77.345449
23845,ebony,brunswick,va,36.59052,-77.990181
23846,elberon,surry,va,37.065156,-76.821356
23847,emporia,emporia city,va,36.688366,-77.532918
23847,emporia,southampton,va,36.688366,-77.532918
23847,emporia,greensville,va,36.688366,-77.532918
23847,emporia,sussex,va,36.688366,-77.532918
23850,ford,dinwiddie,va,37.163342,-77.751422
23850,ford,amelia,va,37.163342,-77.751422
23851,franklin,southampton,va,36.676318,-76.956512
23851,franklin,franklin city,va,36.676318,-76.956512
23851,franklin,isle of wight,va,36.676318,-76.956512
23856,freeman,brunswick,va,36.790738,-77.716158
23856,freeman,greensville,va,36.790738,-77.716158
23857,gasburg,brunswick,va,36.577512,-77.891144
23860,n prince geo,prince george,va,37.274605,-77.225702
23860,n prince geo,hopewell city,va,37.274605,-77.225702
23860,north prince george,prince george,va,37.274605,-77.225702
23860,hopewell,hopewell city,va,37.274605,-77.225702
23860,hopewell,prince george,va,37.274605,-77.225702
23860,north prince george,hopewell city,va,37.274605,-77.225702
23866,ivor,southampton,va,36.914926,-76.867396
23866,ivor,isle of wight,va,36.914926,-76.867396
23867,jarratt,greensville,va,36.812653,-77.498522
23867,jarratt,sussex,va,36.812653,-77.498522
23868,lawrenceville,brunswick,va,36.718682,-77.814538
23868,triplet,brunswick,va,36.718682,-77.814538
23870,jarratt,greensville,va,36.8086,-77.4645
23872,mc kenney,dinwiddie,va,36.988398,-77.735714
23873,meredithville,brunswick,va,36.8068,-77.9567
23874,newsoms,southampton,va,36.609128,-77.103566
23875,prince george,prince george,va,37.241925,-77.267272
23876,rawlings,brunswick,va,36.947372,-77.839531
23878,sedley,sussex,va,36.816454,-77.031112
23878,sedley,southampton,va,36.816454,-77.031112
23879,skippers,greensville,va,36.594442,-77.591891
23881,spring grove,prince george,va,37.20494,-76.975024
23881,spring grove,surry,va,37.20494,-76.975024
23882,stony creek,sussex,va,36.913408,-77.395506
23882,stony creek,dinwiddie,va,36.913408,-77.395506
23883,surry,surry,va,37.142647,-76.745377
23884,sussex,sussex,va,36.915,-77.2794
23885,sutherland,dinwiddie,va,37.17973,-77.576844
23887,valentines,brunswick,va,36.572202,-77.814526
23887,valentines,greensville,va,36.572202,-77.814526
23888,wakefield,southampton,va,36.946392,-76.974758
23888,wakefield,sussex,va,36.946392,-76.974758
23888,wakefield,surry,va,36.946392,-76.974758
23889,warfield,brunswick,va,36.894527,-77.747658
23890,waverly,sussex,va,36.997302,-77.104758
23890,waverly,surry,va,36.997302,-77.104758
23891,waverly,sussex,va,37.0394,-77.1013
23893,white plains,brunswick,va,36.600702,-77.913836
23894,wilsons,dinwiddie,va,37.12931,-77.841789
23894,wilsons,nottoway,va,37.12931,-77.841789
23897,yale,sussex,va,36.823898,-77.296084
23898,zuni,southampton,va,36.8323,-76.858437
23898,zuni,isle of wight,va,36.8323,-76.858437
23899,claremont,surry,va,37.222478,-76.964066
23901,farmville,buckingham,va,37.296336,-78.407659
23901,farmville,cumberland,va,37.296336,-78.407659
23901,farmville,prince edward,va,37.296336,-78.407659
23909,farmville,prince edward,va,37.300518,-78.397849
23915,baskerville,mecklenburg,va,36.710159,-78.278096
23917,boydton,mecklenburg,va,36.640471,-78.269951
23919,bracey,brunswick,va,36.596225,-78.143688
23919,bracey,mecklenburg,va,36.596225,-78.143688
23920,brodnax,mecklenburg,va,36.724117,-77.980542
23920,brodnax,lunenburg,va,36.724117,-77.980542
23920,brodnax,brunswick,va,36.724117,-77.980542
23921,buckingham,buckingham,va,37.617896,-78.605722
23922,burkeville,prince edward,va,37.181928,-78.223116
23922,burkeville,nottoway,va,37.181928,-78.223116
23923,charlotte court house,prince edward,va,37.088625,-78.646468
23923,charlotte c h,charlotte,va,37.088625,-78.646468
23923,charlotte c h,prince edward,va,37.088625,-78.646468
23923,charlotte court house,charlotte,va,37.088625,-78.646468
23924,chase city,mecklenburg,va,36.809819,-78.41804
23924,chase city,charlotte,va,36.809819,-78.41804
23924,chase city,lunenburg,va,36.809819,-78.41804
23927,clarksville,mecklenburg,va,36.63491,-78.480598
23930,crewe,nottoway,va,37.142058,-78.089707
23934,cullen,charlotte,va,37.14934,-78.625186
23934,cullen,prince edward,va,37.14934,-78.625186
23936,dillwyn,buckingham,va,37.526397,-78.495196
23936,sprouses corn,buckingham,va,37.526397,-78.495196
23936,dillwyn,cumberland,va,37.526397,-78.495196
23936,sprouses corner,buckingham,va,37.526397,-78.495196
23936,sprouses corn,cumberland,va,37.526397,-78.495196
23936,sprouses corner,cumberland,va,37.526397,-78.495196
23937,drakes branch,lunenburg,va,36.934018,-78.527294
23937,drakes branch,charlotte,va,36.934018,-78.527294
23938,dundas,lunenburg,va,36.91124,-78.021922
23938,dundas,brunswick,va,36.91124,-78.021922
23939,evergreen,augusta,va,37.314829,-78.770376
23939,evergreen,appomattox,va,37.314829,-78.770376
23941,fort mitchell,lunenburg,va,36.9183,-78.4865
23942,green bay,prince edward,va,37.137108,-78.301746
23942,green bay,lunenburg,va,37.137108,-78.301746
23943,hampden sydney,prince edward,va,37.241682,-78.472659
23943,hmpden sydney,prince edward,va,37.241682,-78.472659
23943,farmville,prince edward,va,37.241682,-78.472659
23944,kenbridge,lunenburg,va,36.903942,-78.182422
23947,keysville,prince edward,va,37.040454,-78.46089
23947,keysville,charlotte,va,37.040454,-78.46089
23947,keysville,lunenburg,va,37.040454,-78.46089
23950,south hill,mecklenburg,va,36.678756,-78.076025
23950,forksville,brunswick,va,36.678756,-78.076025
23950,blackridge,brunswick,va,36.678756,-78.076025
23950,forksville,mecklenburg,va,36.678756,-78.076025
23950,la crosse,brunswick,va,36.678756,-78.076025
23950,la crosse,mecklenburg,va,36.678756,-78.076025
23950,blackridge,mecklenburg,va,36.678756,-78.076025
23950,south hill,brunswick,va,36.678756,-78.076025
23952,lunenburg,lunenburg,va,36.91684,-78.275732
23954,meherrin,prince edward,va,37.077476,-78.382703
23954,meherrin,lunenburg,va,37.077476,-78.382703
23955,nottoway,nottoway,va,37.1292,-78.0783
23958,darlington heights,appomattox,va,37.276263,-78.620482
23958,darlington heights,charlotte,va,37.276263,-78.620482
23958,darlingtn hts,charlotte,va,37.276263,-78.620482
23958,pamplin,appomattox,va,37.276263,-78.620482
23958,darlingtn hts,prince edward,va,37.276263,-78.620482
23958,darlingtn hts,appomattox,va,37.276263,-78.620482
23958,pamplin,prince edward,va,37.276263,-78.620482
23958,darlington heights,prince edward,va,37.276263,-78.620482
23958,pamplin,charlotte,va,37.276263,-78.620482
23959,phenix,charlotte,va,37.0975,-78.804253
23960,prospect,prince edward,va,37.320331,-78.551204
23962,randolph,charlotte,va,36.95244,-78.713234
23962,randolph,halifax,va,36.95244,-78.713234
23963,red house,campbell,va,37.189888,-78.821416
23963,red house,charlotte,va,37.189888,-78.821416
